team_name,sent_overall,sent_espn,sent_google,sent_headlines,sent_recent,sent_pct_positive_articles,sent_pct_negative_articles,inj_mention_rate,inj_severity_score,inj_article_count_norm,inj_key_player_flag,inj_sentiment,lineup_change_signal,lineup_starter_mention_rate,lineup_benched_signal,lineup_roster_instability,lineup_sentiment,momentum_win_mention_rate,momentum_loss_mention_rate,momentum_score,momentum_slump_score,momentum_net,momentum_win_loss_ratio,ctx_coaching_mention_rate,ctx_coaching_instability,ctx_ranking_mention_rate,ctx_fatigue_signal,ctx_home_away_context,data_total_articles_norm,data_source_diversity,data_confidence
SE Louisiana,0.56368,0.0,0.56368,0.37007999999999996,0.611,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.2,0.15,0.05000000000000002,3.666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
SE Missouri St.,0.15501,0.0,0.15501,0.03941,0.04046,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.05,0.09999999999999999,1.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
SF Austin,0.22969500000000004,0.0,0.22969500000000004,0.089565,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
SIUE,0.6619799999999999,0.0,0.6619799999999999,0.500375,0.9216999999999999,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2,0.15,0.15,0.0,3.25,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
SMU,0.3884149999999999,0.0,0.3884149999999999,0.19261,0.90846,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.2,0.15,0.05000000000000002,3.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Sacramento St.,0.37421499999999996,0.0,0.37421499999999996,0.197395,0.379,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.05,0.09999999999999999,2.0,0.35,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Sacred Heart,0.7981199999999999,0.0,0.7981199999999999,0.6647100000000001,0.9762600000000001,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.1,0.04999999999999999,3.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Saint Francis,0.125165,0.0,0.125165,-0.03076,-0.043399999999999994,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2,0.05,0.15000000000000002,1.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Saint Joseph's,0.15464499999999998,0.0,0.15464499999999998,0.0034899999999999987,-0.11438,0.3,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.25,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Saint Louis,0.14019,0.0,0.14019,-0.028440000000000003,-0.12328000000000001,0.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.2,1.0,0.4,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Saint Mary's,0.25336499999999995,0.0,0.25336499999999995,0.049905000000000005,0.22908,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.3,1.0,0.4,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Saint Peter's,0.20194499999999999,0.0,0.20194499999999999,0.11737,-0.18626,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.1,0.04999999999999999,2.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Sam Houston,0.50661,0.0,0.50661,0.29862,0.36868,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.1,0.04999999999999999,3.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Samford,0.5041,0.0,0.5041,0.31984499999999993,0.55302,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.1,0.04999999999999999,3.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
San Diego,0.259975,0.0,0.259975,0.001045000000000003,0.43832000000000004,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.25,1.0,0.4,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
San Diego St.,0.22029499999999996,0.0,0.22029499999999996,-0.023215000000000003,0.039959999999999996,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
San Fran.,0.18116499999999996,0.0,0.18116499999999996,0.038545,0.16632,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.2,0.1,0.1,1.3333333333333335,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
San Jose St.,0.376405,0.0,0.376405,0.176045,0.6702,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.2,0.15,0.05000000000000002,2.666666666666667,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Santa Clara,0.266695,0.0,0.266695,0.050085000000000005,0.11717999999999999,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.1,0.04999999999999999,1.6666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Seattle,0.4817349999999999,0.0,0.4817349999999999,0.26648499999999997,0.48016,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.2,0.1,0.1,3.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Seton Hall,0.28446000000000005,0.0,0.28446000000000005,0.12427499999999998,0.3792,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.1,0.1,2.0,0.3,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Siena,0.5321899999999999,0.0,0.5321899999999999,0.292195,0.81372,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.1,0.04999999999999999,3.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
So. Indiana,0.28989,0.0,0.28989,0.16559500000000002,-0.0637,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.2,0.2,0.2,0.1,0.1,1.0,0.25,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
So. Miss,0.08547,0.0,0.08547,-0.04987500000000002,0.22084,0.35,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
So. Utah,0.26715500000000003,0.0,0.26715500000000003,0.07859000000000001,-0.068,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.05,0.09999999999999999,2.0,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
South Alabama,0.35846,0.0,0.35846,0.177495,0.32821999999999996,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.15,0.0,2.3333333333333335,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
South Dakota,0.252485,0.0,0.252485,0.09390999999999998,0.31338,0.5,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.25,0.15,0.2,0.1,0.1,1.6666666666666667,0.15,1.0,0.45,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
South Florida,0.23823499999999997,0.0,0.23823499999999997,0.07245499999999999,0.16065999999999997,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.25,0.05,0.2,1.6666666666666667,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Southern U.,0.3023882352941176,0.0,0.3023882352941176,0.12588823529411766,0.18434,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,3.0000000000000004,0.11764705882352941,1.0,0.058823529411764705,0.0,0.0,0.4857142857142857,0.25,0.3678571428571429
St. Bona.,0.5265949999999999,0.0,0.5265949999999999,0.28467,0.73736,0.7,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.45,0.15,0.25,0.1,0.15,3.0,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
St. John's,0.20411,0.0,0.20411,0.0595,-0.05129999999999999,0.45,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
St. Thomas (MN),0.32672,0.0,0.32672,0.12693500000000002,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Stanford,0.142365,0.0,0.142365,0.04313,-0.25476,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.05,0.09999999999999999,1.3333333333333335,0.2,1.0,0.05,0.05,0.0,0.5714285714285714,0.25,0.4107142857142857
Stetson,0.42308500000000004,0.0,0.42308500000000004,0.23292000000000002,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.15,0.0,2.666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Stonehill,0.4823199999999999,0.0,0.4823199999999999,0.250875,0.8554999999999999,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Stony Brook,0.5626099999999999,0.0,0.5626099999999999,0.37113499999999994,0.55302,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.15,0.15,0.15,0.0,3.666666666666667,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Syracuse,0.327115,0.0,0.327115,0.188135,-0.004020000000000001,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.25,0.05,0.2,1.3333333333333335,0.4,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
TCU,0.09672499999999999,0.0,0.09672499999999999,-0.046645000000000006,-0.012619999999999987,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.15,0.15,0.0,0.7499999999999999,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
TX A&M-CC,0.6287599999999999,0.0,0.6287599999999999,0.431345,0.7210599999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.15,0.15,0.0,4.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Tarleton St.,0.27641,0.0,0.27641,0.101505,0.15056,0.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.3,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Temple,0.111075,0.0,0.111075,-0.03117499999999999,0.037540000000000004,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.1,0.1,1.0,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Tenn. State,0.231845,0.0,0.231845,0.069385,0.035539999999999995,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.25,0.1,0.15,1.6666666666666667,0.45,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Tenn. Tech,0.28118999999999994,0.0,0.28118999999999994,0.11144499999999999,-0.059199999999999996,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.15,0.1,0.04999999999999999,2.3333333333333335,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Tennessee,0.12891,0.0,0.12891,-0.037655,-0.17538,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.2,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Texas,0.308755,0.0,0.308755,0.07072,0.5021599999999999,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.3,1.0,0.6,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Texas A&M,0.140475,0.0,0.140475,-0.029474999999999994,0.09047999999999999,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.1,0.1,1.25,0.25,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Texas So.,0.171805,0.0,0.171805,0.035780000000000006,0.22908,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.04999999999999999,1.0,0.2,1.0,0.55,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Texas St.,0.408975,0.0,0.408975,0.136805,0.35803999999999997,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.1,0.04999999999999999,1.3333333333333335,0.35,1.0,0.65,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Texas Tech,0.22442000000000006,0.0,0.22442000000000006,0.013250000000000001,0.07783999999999999,0.5,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.3,0.15,0.15,0.1,0.04999999999999999,2.0,0.15,1.0,0.4,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
The Citadel,0.45447999999999994,0.0,0.45447999999999994,0.226805,0.18434,0.6,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.4,0.15,0.15,0.15,0.0,2.666666666666667,0.2,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Toledo,0.406675,0.0,0.406675,0.26277999999999996,0.18434,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Towson,0.5336549999999999,0.0,0.5336549999999999,0.31581499999999996,0.8427,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Troy,0.38689999999999997,0.0,0.38689999999999997,0.17173500000000003,0.73304,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.1,0.04999999999999999,3.3333333333333335,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Tulane,0.341865,0.0,0.341865,0.20647000000000001,0.9216999999999999,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.2,0.1,0.1,4.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Tulsa,0.25171,0.0,0.25171,0.12732000000000002,0.0,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UAB,0.6911549999999999,0.0,0.6911549999999999,0.486315,0.9216999999999999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15,0.15,0.15,0.0,5.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UAlbany,0.22768000000000002,0.0,0.22768000000000002,0.071525,0.27496,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.04999999999999999,1.0,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UC Davis,0.7764,0.0,0.7764,0.5812800000000001,0.9216999999999999,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.15,0.15,0.1,0.04999999999999999,5.333333333333334,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UC Irvine,0.6471199999999999,0.0,0.6471199999999999,0.465305,0.9216999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.15,0.1,0.04999999999999999,4.333333333333334,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UC Riverside,0.41678999999999994,0.0,0.41678999999999994,0.240095,0.18434,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.04999999999999999,2.666666666666667,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UC San Diego,0.274995,0.0,0.274995,0.118045,-0.13528,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.04999999999999999,2.666666666666667,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UCF,0.29903,0.0,0.29903,0.11173999999999999,-0.02054,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.1,0.1,1.6666666666666667,0.15,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UCLA,0.21459,0.0,0.21459,0.03163500000000001,0.05030000000000001,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.15,0.0,1.3333333333333335,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UCSB,0.7407799999999998,0.0,0.7407799999999998,0.514485,0.8693,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.15,0.15,0.1,0.04999999999999999,5.333333333333334,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UConn,0.37222999999999995,0.0,0.37222999999999995,0.15912,0.0843,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.25,0.15,0.1,2.666666666666667,0.2,1.0,0.25,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UIC,0.31379999999999997,0.0,0.31379999999999997,0.11170500000000001,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.04999999999999999,1.0,0.2,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UL-Monroe,0.18227500000000002,0.0,0.18227500000000002,0.03929499999999999,-0.17759999999999998,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.25,0.15,0.1,1.0,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UMBC,0.12785499999999997,0.0,0.12785499999999997,0.01605499999999999,-0.6119,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.2,0.15,0.05000000000000002,3.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UMass Lowell,0.22899000000000003,0.0,0.22899000000000003,0.132515,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.0,1.0,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UNC-Ash.,0.41651499999999997,0.0,0.41651499999999997,0.223095,0.36868,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15,0.15,0.1,0.04999999999999999,2.666666666666667,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UNCG,0.6889899999999999,0.0,0.6889899999999999,0.47923,0.9216999999999999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.15,0.1,0.04999999999999999,4.666666666666667,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UNCW,0.6935899999999999,0.0,0.6935899999999999,0.48444000000000004,0.9216999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.15,0.1,0.04999999999999999,4.666666666666667,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UNLV,0.5189299999999999,0.0,0.5189299999999999,0.28684499999999996,0.7468199999999999,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.15,0.0,3.3333333333333335,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
USC,0.13494500000000004,0.0,0.13494500000000004,0.003345000000000003,0.08668,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.15,0.05000000000000002,1.0,0.2,1.0,0.35,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UT Arlington,0.358205,0.0,0.358205,0.20354999999999998,0.11484000000000001,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.1,0.04999999999999999,1.0,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UT Martin,0.21347999999999998,0.0,0.21347999999999998,0.075625,0.0,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.05,0.15000000000000002,1.0,0.15,1.0,0.05,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UT-Rio Grande Valley,0.359755,0.0,0.359755,0.21220499999999998,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.15,0.0,1.3333333333333335,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UTEP,0.5896549999999999,0.0,0.5896549999999999,0.37615499999999996,0.36868,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,0.15,0.1,0.04999999999999999,3.3333333333333335,0.15,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
UTSA,0.48439999999999994,0.0,0.48439999999999994,0.26363,0.65696,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.1,0.04999999999999999,2.0,0.25,1.0,0.1,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Utah,0.3562,0.0,0.3562,0.110115,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.05,0.09999999999999999,1.6666666666666667,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Utah St.,0.37636499999999995,0.0,0.37636499999999995,0.154895,0.15272,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,2.0,0.45,1.0,0.5,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Utah Tech,0.27448,0.0,0.27448,0.07653,0.1645,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.15,0.0,1.6666666666666667,0.15,1.0,0.2,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Utah Valley,0.33514,0.0,0.33514,0.227875,-0.25528,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.15,0.1,0.04999999999999999,3.0,0.15,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
VCU,0.151935,0.0,0.151935,-0.01184,0.18002,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.15,0.0,1.3333333333333335,0.15,1.0,0.3,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
VMI,0.185255,0.0,0.185255,0.051495,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.1,0.04999999999999999,1.0,0.25,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
Va. Tech,0.31323999999999996,0.0,0.31323999999999996,0.11631499999999999,0.12738,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.1,0.1,2.0,0.2,1.0,0.15,0.0,0.0,0.5714285714285714,0.25,0.4107142857142857
